,Unnamed: 0,link,Год постройки,Жилая,Кухня,Общая,Отопление,Парковка,Построен,Район,Срок сдачи,Тип дома,Тип жилья,Тип перекрытий,Цена,Этаж,Мусоропровод_dummy,Лифт_dummy,Авариное,metro_time,Транспорт,Этаж1,Этажей,Доля,Комната,Собственник,Район_<р-н Автозаводский>,Район_<р-н Железнодорожный>,Район_<р-н Кировский>,Район_<р-н Красноглинский>,Район_<р-н Куйбышевский>,Район_<р-н Ленинский>,Район_<р-н Октябрьский>,Район_<р-н Промышленный>,Район_<р-н Самарский>,Район_<р-н Советский>,Тип жилья_<Вторичка>,Тип жилья_<Вторичка Апартаменты>,Тип жилья_<Вторичка Пентхаус>,Тип жилья_<Новостройка>,Тип перекрытий_<Деревянные>,Тип перекрытий_<Железобетонные>,Тип перекрытий_<Смешанные>,Газоснабжение_<Автономное>,Газоснабжение_<Центральное>,Отопление_<Автономная котельная>,Отопление_<Индивидуальный тепловой пункт>,Отопление_<Котел/Квартирное отопление>,Отопление_<Печь>,Отопление_<Центральное>,Транспорт_<В пешей доступности>,Транспорт_<Далеко>,Транспорт_<На транспорте близко>,Комната_<1>,Комната_<2>,Комната_<3>,Комната_<4>,Комната_<5>,Комната_<К>,Комната_<М>,Комната_<С>,Парковка_<Наземная>,Парковка_<Нет инфо>,Парковка_<Подземная>
4475,4475,https://samara.cian.ru/sale/flat/244903672/,1962.0,110.0,15.0,159.0,Центральное,Наземная,,р-н Ленинский,,Кирпичный,Вторичка,Железобетонные,16500000.0,2 из 5,0,0,0,3,На транспорте близко,2.0,5.0,0.4,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4476,4476,https://samara.cian.ru/sale/flat/245364840/,1999.0,83.0,18.0,140.0,Автономная котельная,Нет инфо,1999.0,р-н Ленинский,,Кирпичный,Вторичка,Железобетонные,15500000.0,10 из 10,1,1,0,4,На транспорте близко,10.0,10.0,1.0,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4477,4477,https://samara.cian.ru/sale/flat/244987868/,1972.0,56.0,13.0,80.0,Центральное,Нет инфо,,р-н Промышленный,,Панельный,Вторичка,Железобетонные,3850000.0,1 из 9,0,1,0,,Далеко,1.0,9.0,0.1111111111111111,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4478,4478,https://samara.cian.ru/sale/flat/244874528/,,55.0,14.0,97.0,Нет инфо,Нет инфо,,р-н Красноглинский,2 кв. 2020,Нет инфо,Новостройка,Нет инфо,4071530.0,5 из 10,0,0,0,,Далеко,5.0,10.0,0.5,4,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4479,4479,https://samara.cian.ru/sale/flat/241547893/,1977.0,45.0,6.0,66.0,Центральное,Нет инфо,,р-н Куйбышевский,,Панельный,Вторичка,Железобетонные,2800000.0,3 из 5,0,0,0,,Далеко,3.0,5.0,0.6,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4480,4480,https://samara.cian.ru/sale/flat/241196435/,2000.0,,,152.0,Центральное,Нет инфо,2000.0,р-н Железнодорожный,,Кирпичный,Вторичка,Железобетонные,8100000.0,6 из 10,0,1,0,8,В пешей доступности,6.0,10.0,0.6,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4481,4481,https://samara.cian.ru/sale/flat/236209919/,,,,126.0,Нет инфо,Нет инфо,,р-н Самарский,,Нет инфо,Вторичка,Нет инфо,10700000.0,3 из 5,0,0,0,,Далеко,3.0,5.0,0.6,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4482,4482,https://samara.cian.ru/sale/flat/245295317/,,,,80.0,Нет инфо,Нет инфо,2019.0,р-н Железнодорожный,,Монолитный,Вторичка,Нет инфо,7200000.0,19 из 24,0,1,0,25,В пешей доступности,19.0,24.0,0.7916666666666666,4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4483,4483,https://samara.cian.ru/sale/flat/235786567/,1955.0,,,63.0,Центральное,Нет инфо,,р-н Железнодорожный,,Кирпичный,Вторичка,Железобетонные,4200000.0,3 из 5,0,0,0,,Далеко,3.0,5.0,0.6,4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4484,4484,https://samara.cian.ru/sale/flat/237246625/,2012.0,86.0,17.0,141.0,Центральное,Наземная,2005.0,р-н Октябрьский,,Кирпичный,Вторичка,Нет инфо,8750000.0,6 из 17,0,1,0,13,В пешей доступности,6.0,17.0,0.35294117647058826,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4485,4485,https://samara.cian.ru/sale/flat/245844759/,1976.0,32.0,5.0,68.0,Центральное,Нет инфо,,р-н Советский,,Кирпичный,Вторичка,Железобетонные,3500000.0,4 из 5,0,0,0,,Далеко,4.0,5.0,0.8,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4486,4486,https://samara.cian.ru/sale/flat/245598211/,1917.0,88.0,17.0,154.0,Нет инфо,Нет инфо,1917.0,р-н Ленинский,,Деревянный,Вторичка,Нет инфо,16000000.0,6 из 8,0,0,0,4,На транспорте близко,6.0,8.0,0.75,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4487,4487,https://samara.cian.ru/sale/flat/244930020/,1978.0,51.0,6.0,62.0,Центральное,Нет инфо,1978.0,р-н Советский,,Кирпичный,Вторичка,Железобетонные,3590000.0,6 из 6,0,1,0,4,На транспорте близко,6.0,6.0,1.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4488,4488,https://samara.cian.ru/sale/flat/176820135/,1917.0,44.0,16.0,70.0,Центральное,Нет инфо,1900.0,р-н Ленинский,,Кирпичный,Вторичка,Деревянные,4300000.0,2 из 2,0,0,0,,Далеко,2.0,2.0,1.0,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4489,4489,https://samara.cian.ru/sale/flat/242993087/,2012.0,60.0,18.0,141.0,Центральное,Нет инфо,2012.0,р-н Октябрьский,,Кирпичный,Вторичка,Нет инфо,9490000.0,17 из 17,0,1,0,4,На транспорте близко,17.0,17.0,1.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4490,4490,https://samara.cian.ru/sale/flat/246582237/,1991.0,50.0,9.0,75.0,Центральное,Нет инфо,,р-н Кировский,,Кирпичный,Вторичка,Железобетонные,3830000.0,2 из 10,0,1,0,,Далеко,2.0,10.0,0.2,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4491,4491,https://samara.cian.ru/sale/flat/246582254/,1999.0,62.0,9.0,88.0,Центральное,Нет инфо,,р-н Промышленный,,Монолитный,Вторичка,Железобетонные,5000000.0,2 из 18,0,1,0,,Далеко,2.0,18.0,0.1111111111111111,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4492,4492,https://samara.cian.ru/sale/flat/246130713/,1998.0,57.0,13.0,84.0,Нет инфо,Нет инфо,1998.0,р-н Промышленный,,Нет инфо,Вторичка,Нет инфо,8000000.0,4 из 10,0,1,0,,Далеко,4.0,10.0,0.4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4493,4493,https://samara.cian.ru/sale/flat/233991487/,1994.0,85.0,17.0,128.0,Центральное,Нет инфо,,р-н Ленинский,,Кирпичный,Вторичка,Железобетонные,7900000.0,3 из 9,0,1,0,,Далеко,3.0,9.0,0.3333333333333333,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4494,4494,https://samara.cian.ru/sale/flat/245529838/,2006.0,61.0,13.0,103.0,Центральное,Нет инфо,,р-н Промышленный,,Нет инфо,Вторичка,Нет инфо,6300000.0,7 из 14,0,1,0,,Далеко,7.0,14.0,0.5,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4495,4495,https://samara.cian.ru/sale/flat/245845454/,,60.0,30.0,99.0,Центральное,Нет инфо,,р-н Железнодорожный,,Кирпичный,Вторичка,Железобетонные,8450000.0,15 из 16,0,1,0,,Далеко,15.0,16.0,0.9375,4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4496,4496,https://samara.cian.ru/sale/flat/245485705/,2004.0,,,111.0,Центральное,Нет инфо,2004.0,р-н Ленинский,,Кирпичный,Вторичка,Железобетонные,11900000.0,5 из 10,1,1,0,24,В пешей доступности,5.0,10.0,0.5,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4497,4497,https://samara.cian.ru/sale/flat/218430968/,,57.0,9.0,79.0,Нет инфо,Нет инфо,,р-н Октябрьский,,Кирпичный,Вторичка,Нет инфо,4050000.0,3 из 5,0,0,0,3,В пешей доступности,3.0,5.0,0.6,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4498,4498,https://samara.cian.ru/sale/flat/238028312/,2001.0,120.0,23.0,162.0,Нет,Подземная,,р-н Октябрьский,,Кирпичный,Вторичка,Железобетонные,24000000.0,2 из 13,0,1,0,5,В пешей доступности,2.0,13.0,0.15384615384615385,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4499,4499,https://samara.cian.ru/sale/flat/232003333/,1959.0,87.0,21.0,151.0,Центральное,Нет инфо,,р-н Ленинский,,Кирпичный,Вторичка,Железобетонные,6550000.0,6 из 6,0,1,0,,Далеко,6.0,6.0,1.0,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4500,4500,https://samara.cian.ru/sale/flat/241550849/,1976.0,56.0,9.0,78.0,Центральное,Нет инфо,1976.0,р-н Промышленный,,Панельный,Вторичка,Железобетонные,4200000.0,6 из 9,1,1,0,,Далеко,6.0,9.0,0.6666666666666666,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4501,4501,https://samara.cian.ru/sale/flat/206315214/,1994.0,57.0,8.0,87.0,Центральное,Нет инфо,1994.0,р-н Промышленный,,Монолитный,Вторичка,Железобетонные,4700000.0,14 из 18,1,1,0,,Далеко,14.0,18.0,0.7777777777777778,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4502,4502,https://samara.cian.ru/sale/flat/241948268/,1994.0,53.0,9.0,87.0,Центральное,Нет инфо,,р-н Ленинский,,Кирпичный,Вторичка,Железобетонные,4750000.0,5 из 10,0,1,0,,Далеко,5.0,10.0,0.5,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4503,4503,https://samara.cian.ru/sale/flat/231852943/,,100.0,50.0,189.0,Нет инфо,Нет инфо,,р-н Самарский,3 кв. 2020,Нет инфо,Новостройка,Нет инфо,17300000.0,4 из 7,0,0,0,7,На транспорте близко,4.0,7.0,0.5714285714285714,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4504,4504,https://samara.cian.ru/sale/flat/227077268/,2004.0,100.0,25.0,174.0,Автономная котельная,Нет инфо,2004.0,р-н Октябрьский,,Монолитный,Вторичка,Нет инфо,22999999.0,3 из 18,0,1,0,4,На транспорте близко,3.0,18.0,0.16666666666666666,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4505,4505,https://samara.cian.ru/sale/flat/227708501/,2012.0,53.0,38.0,125.0,Центральное,Нет инфо,2012.0,р-н Красноглинский,,Кирпичный,Вторичка,Железобетонные,8200000.0,10 из 10,0,1,0,,Далеко,10.0,10.0,1.0,4,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4506,4506,https://samara.cian.ru/sale/flat/211351127/,,44.0,40.0,100.0,Центральное,Нет инфо,2011.0,р-н Железнодорожный,,Кирпичный,Вторичка Апартаменты,Железобетонные,8200000.0,15 из 16,0,1,0,,Далеко,15.0,16.0,0.9375,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4507,4507,https://samara.cian.ru/sale/flat/241049525/,,,,200.0,Нет инфо,Нет инфо,2012.0,р-н Ленинский,,Нет инфо,Вторичка,Нет инфо,37000000.0,23 из 25,0,1,0,,Далеко,23.0,25.0,0.92,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4508,4508,https://samara.cian.ru/sale/flat/229926310/,2005.0,,,136.0,Центральное,Нет инфо,2005.0,р-н Ленинский,,Кирпичный,Вторичка,Нет инфо,12500000.0,10 из 14,0,1,0,12,В пешей доступности,10.0,14.0,0.7142857142857143,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4509,4509,https://samara.cian.ru/sale/flat/201520702/,2006.0,,,163.0,Автономная котельная,Нет инфо,2006.0,р-н Октябрьский,,Монолитный,Вторичка,Железобетонные,25999000.0,6 из 25,0,1,0,4,На транспорте близко,6.0,25.0,0.24,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4510,4510,https://samara.cian.ru/sale/flat/222625277/,1974.0,56.0,8.0,92.0,Центральное,Нет инфо,1974.0,р-н Кировский,,Панельный,Вторичка,Железобетонные,3700000.0,2 из 9,1,1,0,3,На транспорте близко,2.0,9.0,0.2222222222222222,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4511,4511,https://samara.cian.ru/sale/flat/221820370/,1953.0,61.0,9.0,83.0,Центральное,Нет инфо,,р-н Промышленный,,Кирпичный,Вторичка,Деревянные,3400000.0,5 из 5,0,0,0,,Далеко,5.0,5.0,1.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4512,4512,https://samara.cian.ru/sale/flat/245022265/,1960.0,53.0,25.0,85.0,Центральное,Нет инфо,1960.0,р-н Советский,,Кирпичный,Вторичка,Железобетонные,5500000.0,5 из 9,0,1,0,,Далеко,5.0,9.0,0.5555555555555556,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4513,4513,https://samara.cian.ru/sale/flat/236629221/,1999.0,49.0,7.0,76.0,Центральное,Наземная,1999.0,р-н Октябрьский,,Кирпичный,Вторичка,Железобетонные,4950000.0,5 из 11,1,1,0,4,На транспорте близко,5.0,11.0,0.45454545454545453,4,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4514,4514,https://samara.cian.ru/sale/flat/209540324/,2014.0,80.0,35.0,136.0,Центральное,Нет инфо,,р-н Октябрьский,,Кирпичный,Вторичка,Железобетонные,10200000.0,13 из 16,0,1,0,,Далеко,13.0,16.0,0.8125,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4515,4515,https://samara.cian.ru/sale/flat/238438426/,,51.0,7.0,72.0,Нет инфо,Нет инфо,,р-н Ленинский,,Кирпичный,Вторичка,Нет инфо,4700000.0,3 из 5,0,0,0,,Далеко,3.0,5.0,0.6,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4516,4516,https://samara.cian.ru/sale/flat/211112954/,1978.0,56.0,9.0,85.0,Центральное,Нет инфо,,р-н Ленинский,,Панельный,Вторичка,Железобетонные,5200000.0,7 из 9,1,1,0,,Далеко,7.0,9.0,0.7777777777777778,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4517,4517,https://samara.cian.ru/sale/flat/199979697/,1988.0,48.0,9.0,78.0,Центральное,Нет инфо,1988.0,р-н Кировский,,Кирпичный,Вторичка,Нет инфо,3900000.0,10 из 10,1,1,0,,Далеко,10.0,10.0,1.0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4518,4518,https://samara.cian.ru/sale/flat/244262008/,1960.0,56.0,22.0,94.0,Центральное,Нет инфо,,р-н Октябрьский,,Кирпичный,Вторичка,Железобетонные,5899000.0,3 из 5,0,0,0,,Далеко,3.0,5.0,0.6,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4519,4519,https://samara.cian.ru/sale/flat/224543223/,1993.0,,,116.0,Центральное,Нет инфо,1993.0,р-н Самарский,,Кирпичный,Вторичка,Железобетонные,10200000.0,5 из 6,0,1,0,,Далеко,5.0,6.0,0.8333333333333334,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4520,4520,https://samara.cian.ru/sale/flat/241053060/,1994.0,60.0,8.0,90.0,Центральное,Нет инфо,1994.0,р-н Кировский,,Блочный,Вторичка,Железобетонные,4900000.0,5 из 10,1,1,0,3,На транспорте близко,5.0,10.0,0.5,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
